Time,Red_light,IR_light,SpO2,SpO2Valid,,,remove zeros,,50 point moving average
1744498043,36,31,41,1,,,41,,59.54901961
1744498043,0,25,41,1,,,41,,60.66666667
1744498043,0,17,41,1,,,41,,61.78431373
1744498044,3603,34,41,1,,,41,,62.90196078
1744498044,2782,36,41,1,,,41,,64.01960784
1744498044,0,8,41,1,,,41,,65.1372549
1744498044,0,0,41,1,,,41,,66.25490196
1744498044,442,0,41,1,,,41,,67.37254902
1744498044,1287,3281,41,1,,,41,,68.49019608
1744498044,228,1758,41,1,,,41,,69.60784314
1744498044,34,2,41,1,,,41,,70.7254902
1744498044,18,0,41,1,,,41,,71.84313725
1744498044,25,266,41,1,,,41,,72.96078431
1744498045,30,1172,41,1,,,41,,74.07843137
1744498045,38,308,41,1,,,41,,75.19607843
1744498045,34,35,41,1,,,41,,76.31372549
1744498045,29,37,41,1,,,41,,77.43137255
1744498045,43,23,41,1,,,41,,78.54901961
1744498045,37,23,41,1,,,41,,79.66666667
1744498045,28,36,41,1,,,41,,80.78431373
1744498045,28,36,41,1,,,41,,81.90196078
1744498045,38,27,41,1,,,41,,83.01960784
1744498045,43,29,41,1,,,41,,84.1372549
1744498051,26,34,72,1,,,72,,85.2745098
1744498051,29,32,72,1,,,72,,85.80392157
1744498051,36,28,72,1,,,72,,86.33333333
1744498051,40,30,72,1,,,72,,86.8627451
1744498051,34,42,72,1,,,72,,87.39215686
1744498051,22,36,72,1,,,72,,87.92156863
1744498051,37,26,72,1,,,72,,88.45098039
1744498051,36,26,72,1,,,72,,88.98039216
1744498051,27,39,72,1,,,72,,89.50980392
1744498051,29,30,72,1,,,72,,90.03921569
1744498052,38,30,72,1,,,72,,90.56862745
1744498052,37,29,72,1,,,72,,91.09803922
1744498052,0,36,72,1,,,72,,91.62745098
1744498052,0,39,72,1,,,72,,92.15686275
1744498052,3788,41,72,1,,,72,,92.68627451
1744498052,2457,26,72,1,,,72,,93.21568627
1744498052,0,9,72,1,,,72,,93.74509804
1744498052,0,0,72,1,,,72,,94.2745098
1744498052,593,106,72,1,,,72,,94.80392157
1744498052,1264,3566,72,1,,,72,,95.33333333
1744498053,192,1417,72,1,,,72,,95.8627451
1744498053,30,0,72,1,,,72,,96.39215686
1744498053,40,0,72,1,,,72,,96.92156863
1744498053,29,333,72,1,,,72,,97.45098039
1744498053,28,1117,72,1,,,72,,97.98039216
1744498053,26,262,98,1,,,98,,98.50980392
1744498053,29,31,98,1,,,98,,98.52941176
1744498053,35,38,98,1,,,98,,98.54901961
1744498053,37,26,98,1,,,98,,98.56862745
1744498053,35,26,98,1,,,98,,98.58823529
1744498054,26,33,98,1,,,98,,98.60784314
1744498054,39,35,98,1,,,98,,98.62745098
1744498054,23,33,98,1,,,98,,98.64705882
1744498054,32,35,98,1,,,98,,98.66666667
1744498054,33,33,98,1,,,98,,98.68627451
1744498054,34,31,98,1,,,98,,98.70588235
1744498054,37,30,98,1,,,98,,98.7254902
1744498054,30,25,98,1,,,98,,98.74509804
1744498054,33,36,98,1,,,98,,98.76470588
1744498054,33,37,98,1,,,98,,98.78431373
1744498055,37,18,98,1,,,98,,98.80392157
1744498055,34,21,98,1,,,98,,98.82352941
1744498055,28,33,98,1,,,98,,98.84313725
1744498055,40,29,98,1,,,98,,98.8627451
1744498055,25,36,98,1,,,98,,98.88235294
1744498055,27,37,98,1,,,98,,98.90196078
1744498055,34,32,98,1,,,98,,98.92156863
1744498055,40,34,98,1,,,98,,98.94117647
1744498055,22,36,98,1,,,98,,98.96078431
1744498055,31,37,98,1,,,98,,98.98039216
1744498056,32,34,99,1,,,99,,99
1744498056,32,29,99,1,,,99,,99
1744498056,26,33,99,1,,,99,,99
1744498056,5,39,99,1,,,99,,99
1744498056,0,31,99,1,,,99,,99
1744498056,175,36,99,1,,,99,,99
1744498056,4098,28,99,1,,,99,,99
1744498056,1335,26,99,1,,,99,,99
1744498056,0,0,99,1,,,99,,99
1744498056,0,0,99,1,,,99,,99
1744498057,973,1308,99,1,,,99,,99
1744498057,1021,4103,99,1,,,99,,99
1744498057,64,679,99,1,,,99,,99
1744498057,43,0,99,1,,,99,,99
1744498057,42,0,99,1,,,99,,99
1744498057,32,764,99,1,,,99,,99
1744498057,30,754,99,1,,,99,,99
1744498057,39,144,99,1,,,99,,99
1744498057,33,27,99,1,,,99,,99
1744498057,29,25,99,1,,,99,,99
1744498058,28,31,99,1,,,99,,99
1744498058,32,30,99,1,,,99,,99
1744498058,27,41,99,1,,,99,,99
1744498058,33,42,99,1,,,99,,99
1744498058,34,32,99,1,,,99,,99
1744498058,36,28,99,1,,,99,,98.98039216
1744498058,22,37,99,1,,,99,,98.96078431
1744498058,25,31,99,1,,,99,,98.94117647
1744498058,31,41,99,1,,,99,,98.92156863
1744498058,38,31,99,1,,,99,,98.90196078
1744498059,39,27,99,1,,,99,,98.88235294
1744498059,36,30,99,1,,,99,,98.8627451
1744498059,31,38,99,1,,,99,,98.84313725
1744498059,32,36,99,1,,,99,,98.82352941
1744498059,39,27,99,1,,,99,,98.80392157
1744498059,40,30,99,1,,,99,,98.78431373
1744498059,35,38,99,1,,,99,,98.76470588
1744498059,35,33,99,1,,,99,,98.74509804
1744498059,33,28,99,1,,,99,,98.7254902
1744498059,32,20,99,1,,,99,,98.70588235
1744498060,32,37,99,1,,,99,,98.68627451
1744498060,29,35,99,1,,,99,,98.66666667
1744498060,38,30,99,1,,,99,,98.64705882
1744498060,36,33,99,1,,,99,,98.62745098
1744498060,24,37,99,1,,,99,,98.60784314
1744498060,0,37,99,1,,,99,,98.58823529
1744498060,0,31,99,1,,,99,,98.56862745
1744498060,453,28,99,1,,,99,,98.54901961
1744498060,3907,27,99,1,,,99,,98.52941176
1744498060,1118,28,99,1,,,99,,98.50980392
1744498061,0,0,99,1,,,99,,98.50980392
1744498061,0,0,99,1,,,99,,98.50980392
1744498061,998,1709,99,1,,,99,,98.50980392
1744498061,897,4086,99,1,,,99,,98.50980392
1744498061,47,484,99,1,,,99,,98.50980392
1744498061,36,0,99,1,,,99,,98.50980392
1744498061,29,0,99,1,,,99,,98.50980392
1744498061,27,937,99,1,,,99,,98.50980392
1744498061,33,558,99,1,,,99,,98.50980392
1744498061,34,61,99,1,,,99,,98.50980392
1744498062,21,41,99,1,,,99,,98.50980392
1744498062,35,34,99,1,,,99,,98.50980392
1744498062,31,31,99,1,,,99,,98.50980392
1744498062,37,29,99,1,,,99,,98.50980392
1744498062,34,39,99,1,,,99,,98.50980392
1744498062,30,37,99,1,,,99,,98.50980392
1744498062,37,25,99,1,,,99,,98.50980392
1744498062,32,27,99,1,,,99,,98.50980392
1744498062,36,37,99,1,,,99,,98.50980392
1744498062,37,35,99,1,,,99,,98.50980392
1744498063,18,33,99,1,,,99,,98.50980392
1744498063,23,37,99,1,,,99,,98.50980392
1744498063,27,32,99,1,,,99,,98.50980392
1744498063,34,38,99,1,,,99,,98.50980392
1744498063,39,32,99,1,,,99,,98.50980392
1744498063,29,26,98,1,,,98,,98.19607843
1744498063,32,27,98,1,,,98,,97.90196078
1744498063,40,27,98,1,,,98,,97.60784314
1744498063,34,35,98,1,,,98,,97.31372549
1744498063,30,40,98,1,,,98,,97.01960784
1744498064,36,28,98,1,,,98,,96.7254902
1744498064,34,31,98,1,,,98,,96.43137255
1744498064,32,41,98,1,,,98,,96.1372549
1744498064,31,34,98,1,,,98,,95.84313725
1744498064,39,34,98,1,,,98,,95.54901961
1744498064,34,34,98,1,,,98,,95.25490196
1744498064,26,36,98,1,,,98,,94.96078431
1744498064,0,39,98,1,,,98,,94.66666667
1744498064,0,35,98,1,,,98,,94.37254902
1744498064,907,30,98,1,,,98,,94.07843137
1744498065,3593,36,98,1,,,98,,93.78431373
1744498065,873,36,98,1,,,98,,93.49019608
1744498065,0,0,98,1,,,98,,93.19607843
1744498065,0,0,98,1,,,98,,92.90196078
1744498065,1060,2052,98,1,,,98,,92.60784314
1744498065,785,4015,98,1,,,98,,92.31372549
1744498065,48,330,98,1,,,98,,92.01960784
1744498065,40,0,98,1,,,98,,91.7254902
1744498065,23,0,98,1,,,98,,91.43137255
1744498065,27,984,98,1,,,98,,91.1372549
1744498066,33,472,99,1,,,99,,89.21568627
1744498066,38,48,99,1,,,99,,87.2745098
1744498066,28,40,99,1,,,99,,85.33333333
1744498066,31,35,99,1,,,99,,83.39215686
1744498066,36,30,99,1,,,99,,81.45098039
1744498066,39,28,99,1,,,99,,79.50980392
1744498066,28,33,99,1,,,99,,77.56862745
1744498066,32,35,99,1,,,99,,75.62745098
1744498066,31,31,99,1,,,99,,73.68627451
1744498066,36,29,99,1,,,99,,71.74509804
1744498067,27,33,99,1,,,99,,69.80392157
1744498067,33,28,99,1,,,99,,67.8627451
1744498067,35,27,99,1,,,99,,65.92156863
1744498067,30,29,99,1,,,99,,63.98039216
1744498067,37,30,99,1,,,99,,62.03921569
1744498067,38,32,99,1,,,99,,60.09803922
1744498067,42,29,99,1,,,99,,58.15686275
1744498067,39,25,99,1,,,99,,56.21568627
1744498067,30,32,99,1,,,99,,54.2745098
1744498067,41,27,99,1,,,99,,52.33333333
1744498068,38,27,99,1,,,99,,50.39215686
1744498068,32,21,99,1,,,99,,48.45098039
1744498068,34,33,99,1,,,99,,46.50980392
1744498068,30,34,99,1,,,99,,44.56862745
1744498068,43,28,99,1,,,99,,42.62745098
1744498068,29,33,83,1,,,83,,42.58823529
1744498068,34,37,83,1,,,83,,42.8627451
1744498068,39,32,83,1,,,83,,43.1372549
1744498068,36,28,83,1,,,83,,43.41176471
1744498068,0,24,83,1,,,83,,43.68627451
1744498069,0,37,83,1,,,83,,43.96078431
1744498069,974,39,83,1,,,83,,44.23529412
1744498069,3426,34,83,1,,,83,,44.50980392
1744498069,657,27,83,1,,,83,,44.78431373
1744498069,0,0,83,1,,,83,,45.05882353
1744498069,0,0,83,1,,,83,,45.33333333
1744498069,1145,2928,83,1,,,83,,45.60784314
1744498069,615,3629,83,1,,,83,,45.88235294
1744498069,39,126,83,1,,,83,,46.15686275
1744498069,35,0,83,1,,,83,,46.43137255
1744498070,28,51,83,1,,,83,,46.70588235
1744498070,31,1063,83,1,,,83,,46.98039216
1744498070,28,531,83,1,,,83,,47.25490196
1744498070,30,65,83,1,,,83,,47.52941176
1744498070,34,27,83,1,,,83,,47.80392157
1744498070,38,27,83,1,,,83,,48.07843137
1744498070,29,43,83,1,,,83,,48.35294118
1744498070,29,36,83,1,,,83,,48.62745098
1744498070,40,29,83,1,,,83,,48.90196078
1744498070,38,31,83,1,,,83,,49.17647059
1744498071,29,39,0,1,,,0,,49.35294118
1744498071,30,35,0,1,,,0,,51.15686275
1744498071,27,34,0,1,,,0,,52.96078431
1744498071,28,38,0,1,,,0,,54.76470588
1744498071,34,33,0,1,,,0,,56.56862745
1744498071,31,40,0,1,,,0,,58.37254902
1744498071,27,30,0,1,,,0,,60.17647059
1744498071,34,37,0,1,,,0,,61.98039216
1744498071,35,41,0,1,,,0,,63.78431373
1744498071,33,31,0,1,,,0,,65.58823529
1744498072,38,36,0,1,,,0,,67.39215686
1744498072,41,30,0,1,,,0,,69.19607843
1744498072,39,27,0,1,,,0,,71
1744498072,34,31,0,1,,,0,,72.80392157
1744498072,29,41,0,1,,,0,,74.60784314
1744498072,28,33,0,1,,,0,,76.41176471
1744498072,28,40,0,1,,,0,,78.21568627
1744498072,32,33,0,1,,,0,,80.01960784
1744498072,33,37,0,1,,,0,,81.82352941
1744498072,34,41,0,1,,,0,,83.62745098
1744498073,9,35,0,1,,,0,,85.43137255
1744498073,0,36,0,1,,,0,,87.23529412
1744498073,0,33,0,1,,,0,,89.03921569
1744498073,3498,34,0,1,,,0,,90.84313725
1744498073,1936,33,0,1,,,0,,92.64705882
1744498073,43,25,97,1,,,97,,94.47058824
1744498073,0,0,97,1,,,97,,94.39215686
1744498073,154,0,97,1,,,97,,94.31372549
1744498073,1358,4121,97,1,,,97,,94.23529412
1744498073,424,2665,97,1,,,97,,94.15686275
1744498074,25,0,97,1,,,97,,94.07843137
1744498074,34,0,97,1,,,97,,94
1744498074,34,734,97,1,,,97,,93.92156863
1744498074,40,1358,97,1,,,97,,93.84313725
1744498074,30,135,97,1,,,97,,93.76470588
1744498074,40,25,97,1,,,97,,93.68627451
1744498074,30,25,97,1,,,97,,93.60784314
1744498074,30,26,97,1,,,97,,93.52941176
1744498074,28,31,97,1,,,97,,93.45098039
1744498074,35,31,97,1,,,97,,93.37254902
1744498075,24,40,97,1,,,97,,93.29411765
1744498075,31,39,97,1,,,97,,93.21568627
1744498075,36,32,97,1,,,97,,93.1372549
1744498075,37,28,97,1,,,97,,93.05882353
1744498075,21,33,97,1,,,97,,92.98039216
1744498075,28,39,97,1,,,97,,92.90196078
1744498075,36,28,97,1,,,97,,92.82352941
1744498075,42,26,97,1,,,97,,92.74509804
1744498075,30,35,97,1,,,97,,92.66666667
1744498075,34,36,97,1,,,97,,92.58823529
1744498076,23,37,92,1,,,92,,92.35294118
1744498076,26,35,92,1,,,92,,92.21568627
1744498076,37,32,92,1,,,92,,92.07843137
1744498076,34,25,92,1,,,92,,91.94117647
1744498076,26,32,92,1,,,92,,91.80392157
1744498076,32,42,92,1,,,92,,91.66666667
1744498076,33,35,92,1,,,92,,91.52941176
1744498076,36,33,92,1,,,92,,91.39215686
1744498076,45,25,92,1,,,92,,91.25490196
1744498076,37,29,92,1,,,92,,91.11764706
1744498077,35,31,92,1,,,92,,90.98039216
1744498077,25,31,92,1,,,92,,90.84313725
1744498077,0,38,92,1,,,92,,90.70588235
1744498077,0,32,92,1,,,92,,90.56862745
1744498077,3781,35,92,1,,,92,,90.43137255
1744498077,3022,26,92,1,,,92,,90.29411765
1744498077,0,16,92,1,,,92,,90.15686275
1744498077,0,0,92,1,,,92,,90.01960784
1744498077,615,68,92,1,,,92,,89.88235294
1744498077,1449,3765,92,1,,,92,,89.74509804
1744498078,177,1381,92,1,,,92,,89.60784314
1744498078,30,0,92,1,,,92,,89.47058824
1744498078,30,0,92,1,,,92,,89.33333333
1744498078,29,557,92,1,,,92,,89.19607843
1744498078,31,1070,92,1,,,92,,89.05882353
1744498078,27,203,93,1,,,93,,88.92156863
1744498078,31,37,93,1,,,93,,88.76470588
1744498078,34,28,93,1,,,93,,88.60784314
1744498078,46,34,93,1,,,93,,88.45098039
1744498078,41,28,93,1,,,93,,88.29411765
1744498079,29,36,93,1,,,93,,88.1372549
1744498079,34,34,93,1,,,93,,87.98039216
1744498079,38,32,93,1,,,93,,87.82352941
1744498079,37,28,93,1,,,93,,87.66666667
1744498079,33,36,93,1,,,93,,87.50980392
1744498079,32,35,93,1,,,93,,87.35294118
1744498079,39,22,93,1,,,93,,87.19607843
1744498079,34,25,93,1,,,93,,87.03921569
1744498079,35,36,93,1,,,93,,86.88235294
1744498079,39,37,93,1,,,93,,86.7254902
1744498080,32,39,93,1,,,93,,86.56862745
1744498080,32,32,93,1,,,93,,86.41176471
1744498080,38,30,93,1,,,93,,86.25490196
1744498080,35,32,93,1,,,93,,86.09803922
1744498080,33,32,93,1,,,93,,85.94117647
1744498080,32,34,93,1,,,93,,85.78431373
1744498080,35,24,93,1,,,93,,85.62745098
1744498080,31,29,93,1,,,93,,85.47058824
1744498080,34,36,93,1,,,93,,85.31372549
1744498080,36,30,93,1,,,93,,85.15686275
1744498081,23,40,85,1,,,85,,84.58823529
1744498081,31,30,85,1,,,85,,84.17647059
1744498081,0,31,85,1,,,85,,83.76470588
1744498081,0,33,85,1,,,85,,83.35294118
1744498081,1177,29,85,1,,,85,,82.94117647
1744498081,4377,29,85,1,,,85,,82.52941176
1744498081,848,28,85,1,,,85,,82.11764706
1744498081,0,0,85,1,,,85,,81.70588235
1744498081,0,0,85,1,,,85,,81.29411765
1744498081,1013,708,85,1,,,85,,80.88235294
1744498082,796,4079,85,1,,,85,,80.47058824
1744498082,99,936,85,1,,,85,,80.05882353
1744498082,34,0,85,1,,,85,,79.64705882
1744498082,23,0,85,1,,,85,,79.23529412
1744498082,32,1503,85,1,,,85,,78.82352941
1744498082,39,759,85,1,,,85,,78.41176471
1744498082,27,41,85,1,,,85,,78
1744498082,32,29,85,1,,,85,,77.58823529
1744498082,38,24,85,1,,,85,,77.17647059
1744498082,36,29,85,1,,,85,,76.76470588
1744498083,29,32,85,1,,,85,,76.35294118
1744498083,39,31,85,1,,,85,,75.94117647
1744498083,22,39,85,1,,,85,,75.52941176
1744498083,27,29,85,1,,,85,,75.11764706
1744498083,36,30,85,1,,,85,,74.70588235
1744498083,39,32,85,1,,,85,,74.29411765
1744498083,35,33,85,1,,,85,,73.88235294
1744498083,35,29,85,1,,,85,,73.47058824
1744498083,30,34,85,1,,,85,,73.05882353
1744498084,36,35,85,1,,,85,,72.64705882
1744498084,31,33,85,1,,,85,,72.23529412
1744498084,32,36,85,1,,,85,,71.82352941
1744498084,39,32,85,1,,,85,,71.41176471
1744498084,34,26,85,1,,,85,,71
1744498084,23,35,85,1,,,85,,70.58823529
1744498084,30,37,85,1,,,85,,70.17647059
1744498084,42,33,85,1,,,85,,69.76470588
1744498084,39,30,85,1,,,85,,69.35294118
1744498084,36,36,85,1,,,85,,68.94117647
1744498084,33,36,85,1,,,85,,68.52941176
1744498085,35,32,85,1,,,85,,68.11764706
1744498085,31,26,85,1,,,85,,67.70588235
1744498085,25,39,85,1,,,85,,67.29411765
1744498085,0,37,85,1,,,85,,66.88235294
1744498085,0,36,85,1,,,85,,66.47058824
1744498085,2349,34,85,1,,,85,,66.05882353
1744498085,3052,38,85,1,,,85,,65.64705882
1744498085,487,31,85,1,,,85,,65.23529412
1744498085,0,0,85,1,,,85,,64.82352941
1744498086,0,0,85,1,,,85,,64.41176471
1744498086,1492,2919,64,1,,,64,,64.64705882
1744498086,910,4258,64,1,,,64,,65.29411765
1744498086,33,227,64,1,,,64,,65.94117647
1744498086,40,0,64,1,,,64,,66.58823529
1744498086,25,4,64,1,,,64,,67.23529412
1744498086,25,1276,64,1,,,64,,67.88235294
1744498086,31,670,64,1,,,64,,68.52941176
1744498086,33,64,64,1,,,64,,69.17647059
1744498086,35,36,64,1,,,64,,69.82352941
1744498087,42,39,64,1,,,64,,70.47058824
1744498087,34,22,64,1,,,64,,71.11764706
1744498087,32,30,64,1,,,64,,71.76470588
1744498087,31,38,64,1,,,64,,72.41176471
1744498087,32,37,64,1,,,64,,73.05882353
1744498087,26,35,64,1,,,64,,73.70588235
1744498087,26,43,64,1,,,64,,74.35294118
1744498087,41,35,64,1,,,64,,75
1744498087,39,30,64,1,,,64,,75.64705882
1744498087,28,35,64,1,,,64,,76.29411765
1744498088,33,28,64,1,,,64,,76.94117647
1744498088,36,23,64,1,,,64,,77.58823529
1744498088,31,29,64,1,,,64,,78.23529412
1744498088,30,35,64,1,,,64,,78.88235294
1744498088,33,32,64,1,,,64,,79.52941176
1744498088,39,25,64,1,,,64,,80.17647059
1744498088,36,29,64,1,,,64,,80.82352941
1744498088,30,34,64,1,,,64,,81.47058824
1744498088,44,33,64,1,,,64,,82.11764706
1744498088,33,25,64,1,,,64,,82.76470588
1744498089,37,20,64,1,,,64,,83.41176471
1744498089,34,39,64,1,,,64,,84.05882353
1744498089,38,29,64,1,,,64,,84.70588235
1744498089,25,36,64,1,,,64,,85.35294118
1744498089,27,38,64,1,,,64,,86
1744498089,24,38,64,1,,,64,,86.64705882
1744498089,0,30,64,1,,,64,,87.29411765
1744498089,0,31,64,1,,,64,,87.94117647
1744498089,2983,31,64,1,,,64,,88.58823529
1744498089,2388,39,64,1,,,64,,89.23529412
1744498090,189,25,64,1,,,64,,89.88235294
1744498090,0,0,64,1,,,64,,90.52941176
1744498090,61,0,64,1,,,64,,91.17647059
1744498090,1562,4085,64,1,,,64,,91.82352941
1744498090,511,2857,64,1,,,64,,92.47058824
1744498090,29,0,64,1,,,64,,93.11764706
1744498090,32,0,64,1,,,64,,93.76470588
1744498090,37,763,64,1,,,64,,94.41176471
1744498090,34,1566,64,1,,,64,,95.05882353
1744498090,40,142,64,1,,,64,,95.70588235
1744498091,30,24,64,1,,,64,,96.35294118
1744498093,29,39,97,1,,,97,,97.03921569
1744498093,0,39,97,1,,,97,,97.07843137
1744498093,0,38,97,1,,,97,,97.11764706
1744498093,3646,32,97,1,,,97,,97.15686275
1744498094,3747,29,97,1,,,97,,97.19607843
1744498094,48,31,97,1,,,97,,97.23529412
1744498094,0,0,97,1,,,97,,97.2745098
1744498094,189,0,97,1,,,97,,97.31372549
1744498094,1489,2836,97,1,,,97,,97.35294118
1744498094,453,2675,97,1,,,97,,97.39215686
1744498094,31,229,97,1,,,97,,97.43137255
1744498094,23,0,97,1,,,97,,97.47058824
1744498094,28,52,97,1,,,97,,97.50980392
1744498094,35,1577,97,1,,,97,,97.54901961
1744498095,38,501,97,1,,,97,,97.58823529
1744498095,37,33,97,1,,,97,,97.62745098
1744498095,32,31,97,1,,,97,,97.66666667
1744498095,35,33,97,1,,,97,,97.70588235
1744498095,33,29,97,1,,,97,,97.74509804
1744498095,37,36,97,1,,,97,,97.78431373
1744498095,40,34,97,1,,,97,,97.82352941
1744498095,27,36,97,1,,,97,,97.8627451
1744498095,29,33,97,1,,,97,,97.90196078
1744498095,40,32,97,1,,,97,,97.94117647
1744498096,39,27,97,1,,,97,,97.98039216
1744498096,28,34,97,1,,,97,,97.98039216
1744498096,33,31,97,1,,,97,,97.98039216
1744498096,20,36,97,1,,,97,,97.98039216
1744498096,32,37,97,1,,,97,,97.98039216
1744498096,29,35,97,1,,,97,,97.98039216
1744498096,35,34,97,1,,,97,,97.98039216
1744498096,38,21,97,1,,,97,,97.98039216
1744498096,34,25,97,1,,,97,,97.98039216
1744498096,34,33,97,1,,,97,,97.98039216
1744498097,39,32,97,1,,,97,,97.98039216
1744498097,40,32,97,1,,,97,,97.98039216
1744498097,36,29,97,1,,,97,,98
1744498097,36,32,97,1,,,97,,98.02040816
1744498097,35,30,97,1,,,97,,98.04166667
1744498097,42,35,97,1,,,97,,98.06382979
1744498097,38,23,97,1,,,97,,98.08695652
1744498097,34,34,97,1,,,97,,98.11111111
1744498097,0,23,97,1,,,97,,98.13636364
1744498097,0,27,97,1,,,97,,98.1627907
1744498098,2052,31,97,1,,,97,,98.19047619
1744498098,3317,32,97,1,,,97,,98.2195122
1744498098,578,22,97,1,,,97,,98.25
1744498098,0,0,97,1,,,97,,98.28205128
1744498098,0,0,97,1,,,97,,98.31578947
1744498098,1572,3515,97,1,,,97,,98.35135135
1744498098,717,3818,99,1,,,99,,98.38888889
1744498098,35,34,99,1,,,99,,98.37142857
1744498098,30,0,99,1,,,99,,98.35294118
1744498098,35,232,99,1,,,99,,98.33333333
1744498099,36,1521,99,1,,,99,,98.3125
1744498099,32,374,99,1,,,99,,98.29032258
1744498099,32,28,99,1,,,99,,98.26666667
1744498099,34,36,99,1,,,99,,98.24137931
1744498099,35,36,99,1,,,99,,98.21428571
1744498099,23,34,99,1,,,99,,98.18518519
1744498099,33,37,99,1,,,99,,98.15384615
1744498099,36,35,99,1,,,99,,98.12
1744498099,38,33,99,1,,,99,,98.08333333
1744498099,31,39,99,1,,,99,,98.04347826
1744498100,33,35,99,1,,,99,,98
1744498100,34,35,99,1,,,99,,97.95238095
1744498100,37,36,99,1,,,99,,97.9
1744498100,25,36,99,1,,,99,,97.84210526
1744498100,26,38,99,1,,,99,,97.77777778
1744498100,33,32,99,1,,,99,,97.70588235
1744498100,36,31,99,1,,,99,,97.625
1744498100,28,36,99,1,,,99,,97.53333333
1744498100,30,38,99,1,,,99,,97.42857143
1744498100,42,31,99,1,,,99,,97.30769231
1744498101,34,23,99,1,,,99,,97.16666667
1744498101,30,32,97,1,,,97,,97
1744498101,37,33,97,1,,,97,,97
1744498101,40,26,97,1,,,97,,97
1744498101,34,28,97,1,,,97,,97
1744498101,27,34,97,1,,,97,,97
1744498101,29,39,97,1,,,97,,97
1744498101,35,28,97,1,,,97,,97
1744498101,31,26,97,1,,,97,,97
1744498101,22,44,97,1,,,97,,97
1744498102,0,41,97,1,,,97,,97
1744498102,0,35,97,1,,,97,,97
